service_id,date,exception_type
000576,20181124,1
000576,20181126,1
000576,20181127,1
000576,20181128,1
000576,20181129,1
000576,20181130,1
000576,20181201,1
000576,20181203,1
000576,20181204,1
000576,20181205,1
000576,20181206,1
000576,20181207,1
000576,20181208,1
000577,20181111,1
000577,20181112,1
000577,20181118,1
000577,20181119,1
000577,20181125,1
000577,20181126,1
000577,20181202,1
000577,20181203,1
000579,20181102,1
000579,20181103,1
000579,20181104,1
000579,20181105,1
000579,20181106,1
000579,20181107,1
000579,20181108,1
000579,20181109,1
000579,20181110,1
000579,20181111,1
000579,20181117,1
000579,20181118,1
000579,20181119,1
000579,20181120,1
000579,20181121,1
000579,20181122,1
000579,20181123,1
000579,20181124,1
000579,20181125,1
000579,20181126,1
000579,20181127,1
000579,20181128,1
000579,20181129,1
000579,20181130,1
000579,20181201,1
000579,20181202,1
000579,20181203,1
000579,20181204,1
000579,20181205,1
000579,20181206,1
000579,20181207,1
000579,20181208,1
000580,20181102,1
000580,20181103,1
000580,20181104,1
000580,20181107,1
000580,20181108,1
000580,20181112,1
000580,20181113,1
000580,20181114,1
000580,20181115,1
000580,20181116,1
000580,20181117,1
000580,20181118,1
000580,20181119,1
000580,20181120,1
000580,20181121,1
000580,20181122,1
000580,20181123,1
000580,20181124,1
000580,20181125,1
000580,20181126,1
000580,20181127,1
000580,20181128,1
000580,20181129,1
000580,20181130,1
000580,20181201,1
000580,20181202,1
000580,20181203,1
000580,20181204,1
000580,20181205,1
000580,20181206,1
000580,20181207,1
000580,20181208,1
000581,20181102,1
000581,20181103,1
000581,20181104,1
000581,20181107,1
000581,20181108,1
000581,20181111,1
000581,20181112,1
000581,20181113,1
000581,20181114,1
000581,20181115,1
000581,20181116,1
000581,20181117,1
000581,20181118,1
000581,20181119,1
000581,20181120,1
000581,20181121,1
000581,20181122,1
000581,20181123,1
000581,20181124,1
000581,20181125,1
000581,20181126,1
000581,20181127,1
000581,20181128,1
000581,20181129,1
000581,20181130,1
000581,20181201,1
000581,20181202,1
000581,20181203,1
000581,20181204,1
000581,20181205,1
000581,20181206,1
000581,20181207,1
000581,20181208,1
000582,20181107,1
000582,20181108,1
000582,20181112,1
000582,20181113,1
000582,20181114,1
000582,20181115,1
000582,20181116,1
000582,20181119,1
000582,20181120,1
000582,20181121,1
000582,20181122,1
000582,20181123,1
000582,20181126,1
000582,20181127,1
000582,20181128,1
000582,20181129,1
000582,20181130,1
000582,20181203,1
000582,20181204,1
000582,20181205,1
000582,20181206,1
000582,20181207,1
000583,20181118,1
000583,20181124,1
000583,20181125,1
000583,20181201,1
000583,20181202,1
000584,20181102,1
000584,20181103,1
000584,20181105,1
000584,20181106,1
000584,20181107,1
000584,20181108,1
000584,20181109,1
000584,20181110,1
000584,20181112,1
000584,20181113,1
000584,20181114,1
000584,20181115,1
000584,20181116,1
000584,20181119,1
000584,20181120,1
000584,20181121,1
000584,20181122,1
000584,20181123,1
000584,20181126,1
000584,20181127,1
000584,20181128,1
000584,20181129,1
000584,20181130,1
000584,20181203,1
000584,20181204,1
000584,20181205,1
000584,20181206,1
000584,20181207,1
000585,20181102,1
000585,20181103,1
000585,20181105,1
000585,20181106,1
000585,20181108,1
000585,20181109,1
000585,20181110,1
000585,20181112,1
000585,20181113,1
000585,20181114,1
000585,20181115,1
000585,20181116,1
000585,20181119,1
000585,20181120,1
000585,20181121,1
000585,20181122,1
000585,20181123,1
000585,20181126,1
000585,20181127,1
000585,20181128,1
000585,20181129,1
000585,20181130,1
000585,20181203,1
000585,20181204,1
000585,20181205,1
000585,20181206,1
000585,20181207,1
000586,20181102,1
000586,20181103,1
000586,20181105,1
000586,20181106,1
000586,20181107,1
000586,20181108,1
000586,20181109,1
000586,20181110,1
000586,20181112,1
000586,20181113,1
000586,20181114,1
000586,20181115,1
000586,20181116,1
000586,20181119,1
000586,20181120,1
000586,20181121,1
000586,20181122,1
000586,20181123,1
000586,20181124,1
000586,20181126,1
000586,20181127,1
000586,20181128,1
000586,20181129,1
000586,20181130,1
000586,20181201,1
000586,20181203,1
000586,20181204,1
000586,20181205,1
000586,20181206,1
000586,20181207,1
000586,20181208,1
000587,20181107,1
000587,20181108,1
000587,20181109,1
000587,20181110,1
000587,20181112,1
000587,20181113,1
000587,20181114,1
000587,20181115,1
000587,20181116,1
000587,20181119,1
000587,20181120,1
000587,20181121,1
000587,20181122,1
000587,20181123,1
000587,20181124,1
000587,20181126,1
000587,20181127,1
000587,20181128,1
000587,20181129,1
000587,20181130,1
000587,20181203,1
000587,20181204,1
000587,20181205,1
000587,20181206,1
000587,20181207,1
000587,20181208,1
000588,20181102,1
000588,20181105,1
000588,20181106,1
000588,20181107,1
000588,20181108,1
000588,20181109,1
000588,20181110,1
000588,20181112,1
000588,20181113,1
000588,20181114,1
000588,20181115,1
000588,20181116,1
000588,20181119,1
000588,20181120,1
000588,20181121,1
000588,20181122,1
000588,20181123,1
000588,20181124,1
000588,20181126,1
000588,20181127,1
000588,20181128,1
000588,20181129,1
000588,20181130,1
000588,20181203,1
000588,20181204,1
000588,20181205,1
000588,20181206,1
000588,20181207,1
000588,20181208,1
000589,20181112,1
000589,20181113,1
000589,20181114,1
000589,20181115,1
000589,20181116,1
000589,20181119,1
000589,20181120,1
000589,20181121,1
000589,20181122,1
000589,20181123,1
000589,20181126,1
000589,20181127,1
000589,20181128,1
000589,20181129,1
000589,20181130,1
000589,20181203,1
000589,20181204,1
000589,20181205,1
000589,20181206,1
000590,20181102,1
000590,20181105,1
000590,20181106,1
000590,20181107,1
000590,20181108,1
000590,20181109,1
000590,20181110,1
000590,20181111,1
000590,20181112,1
000590,20181113,1
000590,20181114,1
000590,20181115,1
000590,20181116,1
000590,20181118,1
000590,20181119,1
000590,20181120,1
000590,20181121,1
000590,20181122,1
000590,20181123,1
000590,20181124,1
000590,20181125,1
000590,20181126,1
000590,20181127,1
000590,20181128,1
000590,20181129,1
000590,20181130,1
000590,20181202,1
000590,20181203,1
000590,20181204,1
000590,20181205,1
000590,20181206,1
000590,20181207,1
000590,20181208,1
000591,20181102,1
000591,20181105,1
000591,20181106,1
000591,20181107,1
000591,20181108,1
000591,20181109,1
000591,20181110,1
000591,20181111,1
000591,20181112,1
000591,20181113,1
000591,20181114,1
000591,20181115,1
000591,20181116,1
000591,20181117,1
000591,20181119,1
000591,20181120,1
000591,20181121,1
000591,20181122,1
000591,20181123,1
000591,20181124,1
000591,20181125,1
000591,20181126,1
000591,20181127,1
000591,20181128,1
000591,20181129,1
000591,20181130,1
000591,20181201,1
000591,20181203,1
000591,20181204,1
000591,20181205,1
000591,20181206,1
000591,20181207,1
000591,20181208,1
000592,20181105,1
000592,20181106,1
000592,20181107,1
000592,20181108,1
000592,20181109,1
000592,20181207,1
000593,20181102,1
000593,20181105,1
000593,20181106,1
000593,20181107,1
000593,20181108,1
000593,20181109,1
000593,20181112,1
000593,20181113,1
000593,20181114,1
000593,20181115,1
000593,20181119,1
000593,20181120,1
000593,20181121,1
000593,20181122,1
000593,20181123,1
000593,20181126,1
000593,20181127,1
000593,20181128,1
000593,20181129,1
000593,20181130,1
000593,20181203,1
000593,20181204,1
000593,20181205,1
000593,20181206,1
000593,20181207,1
000594,20181107,1
000594,20181110,1
000594,20181117,1
000594,20181124,1
000594,20181201,1
000594,20181208,1
000595,20181102,1
000595,20181105,1
000595,20181106,1
000595,20181130,1
000595,20181203,1
000595,20181204,1
000595,20181205,1
000595,20181206,1
000595,20181207,1
000597,20181102,1
000597,20181103,1
000597,20181104,1
000597,20181105,1
000597,20181106,1
000597,20181107,1
000597,20181108,1
000597,20181109,1
000597,20181110,1
000597,20181112,1
000597,20181113,1
000597,20181114,1
000597,20181115,1
000597,20181116,1
000597,20181117,1
000597,20181118,1
000597,20181119,1
000597,20181120,1
000597,20181121,1
000597,20181122,1
000597,20181123,1
000597,20181124,1
000597,20181125,1
000597,20181126,1
000597,20181127,1
000597,20181128,1
000597,20181129,1
000597,20181130,1
000597,20181201,1
000597,20181202,1
000597,20181203,1
000597,20181204,1
000597,20181205,1
000597,20181206,1
000597,20181207,1
000597,20181208,1
000598,20181102,1
000598,20181103,1
000598,20181104,1
000598,20181105,1
000598,20181106,1
000598,20181107,1
000598,20181108,1
000598,20181109,1
000598,20181110,1
000598,20181111,1
000598,20181112,1
000598,20181113,1
000598,20181114,1
000598,20181115,1
000598,20181116,1
000598,20181119,1
000598,20181120,1
000598,20181121,1
000598,20181122,1
000598,20181123,1
000598,20181124,1
000598,20181125,1
000598,20181126,1
000598,20181127,1
000598,20181128,1
000598,20181129,1
000598,20181130,1
000598,20181201,1
000598,20181202,1
000598,20181203,1
000598,20181204,1
000598,20181205,1
000598,20181206,1
000598,20181207,1
000598,20181208,1
000599,20181103,1
000599,20181104,1
000599,20181110,1
000599,20181111,1
000599,20181117,1
000599,20181118,1
000599,20181124,1
000599,20181201,1
000599,20181208,1
000600,20181102,1
000600,20181105,1
000600,20181106,1
000600,20181107,1
000600,20181108,1
000600,20181109,1
000600,20181110,1
000600,20181111,1
000600,20181112,1
000600,20181114,1
000600,20181115,1
000600,20181116,1
000600,20181117,1
000600,20181118,1
000600,20181119,1
000600,20181120,1
000600,20181121,1
000600,20181122,1
000600,20181123,1
000600,20181124,1
000600,20181125,1
000600,20181126,1
000600,20181127,1
000600,20181128,1
000600,20181129,1
000600,20181130,1
000600,20181201,1
000600,20181202,1
000600,20181203,1
000600,20181204,1
000600,20181205,1
000600,20181206,1
000600,20181207,1
000600,20181208,1
000601,20181107,1
000601,20181108,1
000601,20181109,1
000601,20181110,1
000601,20181111,1
000601,20181112,1
000601,20181113,1
000601,20181114,1
000601,20181115,1
000601,20181116,1
000601,20181117,1
000601,20181118,1
000601,20181119,1
000601,20181120,1
000601,20181121,1
000601,20181122,1
000601,20181123,1
000601,20181124,1
000601,20181125,1
000601,20181126,1
000601,20181127,1
000601,20181128,1
000601,20181129,1
000601,20181130,1
000601,20181201,1
000601,20181202,1
000601,20181203,1
000601,20181204,1
000601,20181205,1
000601,20181206,1
000601,20181207,1
000601,20181208,1
000602,20181109,1
000602,20181110,1
000602,20181111,1
000602,20181112,1
000602,20181113,1
000602,20181114,1
000602,20181115,1
000602,20181116,1
000602,20181117,1
000602,20181118,1
000602,20181119,1
000602,20181120,1
000602,20181121,1
000602,20181122,1
000602,20181123,1
000602,20181124,1
000602,20181130,1
000602,20181201,1
000602,20181207,1
000603,20181105,1
000603,20181106,1
000603,20181107,1
000603,20181108,1
000603,20181109,1
000603,20181112,1
000603,20181113,1
000603,20181114,1
000603,20181115,1
000603,20181116,1
000603,20181117,1
000603,20181118,1
000603,20181119,1
000603,20181120,1
000603,20181121,1
000603,20181122,1
000603,20181123,1
000603,20181124,1
000603,20181125,1
000603,20181126,1
000603,20181127,1
000603,20181128,1
000603,20181129,1
000603,20181130,1
000603,20181201,1
000603,20181202,1
000603,20181203,1
000603,20181204,1
000603,20181205,1
000603,20181206,1
000603,20181207,1
000603,20181208,1
000604,20181102,1
000604,20181105,1
000604,20181106,1
000604,20181107,1
000604,20181108,1
000604,20181109,1
000604,20181112,1
000604,20181113,1
000604,20181114,1
000604,20181115,1
000604,20181116,1
000604,20181117,1
000604,20181118,1
000604,20181119,1
000604,20181120,1
000604,20181121,1
000604,20181122,1
000604,20181123,1
000604,20181124,1
000604,20181125,1
000604,20181126,1
000604,20181127,1
000604,20181128,1
000604,20181129,1
000604,20181130,1
000604,20181201,1
000604,20181202,1
000604,20181203,1
000604,20181204,1
000604,20181205,1
000604,20181206,1
000604,20181207,1
000604,20181208,1
000605,20181102,1
000605,20181107,1
000605,20181114,1
000605,20181121,1
000605,20181128,1
000605,20181130,1
000605,20181203,1
000605,20181204,1
000605,20181205,1
000605,20181206,1
000605,20181207,1
000606,20181110,1
000606,20181118,1
000606,20181124,1
000606,20181125,1
000606,20181202,1
000606,20181208,1
000607,20181105,1
000607,20181107,1
000607,20181108,1
000607,20181109,1
000607,20181112,1
000607,20181113,1
000607,20181114,1
000607,20181115,1
000607,20181116,1
000607,20181119,1
000607,20181120,1
000607,20181121,1
000607,20181122,1
000607,20181123,1
000607,20181126,1
000607,20181127,1
000607,20181128,1
000607,20181129,1
000607,20181130,1
000607,20181203,1
000607,20181204,1
000607,20181205,1
000607,20181206,1
000607,20181207,1
000608,20181106,1
000608,20181107,1
000608,20181108,1
000608,20181112,1
000608,20181113,1
000608,20181114,1
000608,20181115,1
000608,20181119,1
000608,20181120,1
000608,20181121,1
000608,20181122,1
000608,20181126,1
000608,20181127,1
000608,20181128,1
000608,20181129,1
000608,20181203,1
000608,20181204,1
000608,20181205,1
000608,20181206,1
000609,20181110,1
000609,20181111,1
000609,20181118,1
000609,20181124,1
000609,20181125,1
000609,20181201,1
000609,20181202,1
000609,20181208,1
000610,20181102,1
000610,20181105,1
000610,20181106,1
000610,20181107,1
000610,20181108,1
000610,20181109,1
000610,20181112,1
000610,20181113,1
000610,20181114,1
000610,20181115,1
000610,20181116,1
000610,20181119,1
000610,20181120,1
000610,20181121,1
000610,20181122,1
000610,20181123,1
000610,20181124,1
000610,20181125,1
000610,20181126,1
000610,20181127,1
000610,20181128,1
000610,20181129,1
000610,20181130,1
000610,20181203,1
000610,20181204,1
000610,20181205,1
000610,20181206,1
000610,20181207,1
000611,20181104,1
000611,20181125,1
000612,20181106,1
000612,20181107,1
000612,20181108,1
000612,20181109,1
000612,20181110,1
000612,20181111,1
000612,20181119,1
000612,20181120,1
000612,20181121,1
000612,20181122,1
000612,20181123,1
000612,20181124,1
000612,20181125,1
000613,20181104,1
000613,20181124,1
000613,20181125,1
000614,20181123,1
000614,20181130,1
000614,20181207,1
000615,20181102,1
000615,20181109,1
000615,20181116,1
000615,20181119,1
000615,20181120,1
000615,20181121,1
000615,20181123,1
000615,20181130,1
000615,20181207,1
000616,20181102,1
000616,20181123,1
000616,20181130,1
000616,20181207,1
000617,20181102,1
000617,20181105,1
000617,20181106,1
000617,20181107,1
000617,20181108,1
000617,20181109,1
000617,20181110,1
000617,20181112,1
000617,20181113,1
000617,20181114,1
000617,20181115,1
000617,20181116,1
000617,20181119,1
000617,20181120,1
000617,20181121,1
000617,20181122,1
000617,20181123,1
000617,20181126,1
000617,20181127,1
000617,20181128,1
000617,20181129,1
000617,20181130,1
000617,20181203,1
000617,20181204,1
000617,20181205,1
000617,20181206,1
000617,20181207,1
000618,20181105,1
000618,20181106,1
000618,20181107,1
000618,20181108,1
000618,20181109,1
000618,20181112,1
000618,20181113,1
000618,20181114,1
000618,20181115,1
000618,20181116,1
000618,20181119,1
000618,20181120,1
000618,20181121,1
000618,20181122,1
000618,20181123,1
000618,20181124,1
000618,20181125,1
000618,20181126,1
000618,20181127,1
000618,20181128,1
000618,20181129,1
000618,20181130,1
000618,20181203,1
000618,20181204,1
000618,20181205,1
000618,20181206,1
000618,20181207,1
000619,20181102,1
000619,20181113,1
000620,20181102,1
000620,20181105,1
000620,20181130,1
000620,20181203,1
000620,20181204,1
000620,20181205,1
000620,20181206,1
000620,20181207,1
000621,20181204,1
000622,20181105,1
000622,20181106,1
000622,20181107,1
000622,20181108,1
000622,20181109,1
000622,20181119,1
000622,20181120,1
000623,20181102,1
000623,20181106,1
000623,20181107,1
000623,20181108,1
000623,20181112,1
000623,20181113,1
000623,20181114,1
000623,20181115,1
000623,20181116,1
000623,20181119,1
000623,20181120,1
000623,20181121,1
000623,20181122,1
000623,20181123,1
000623,20181126,1
000623,20181127,1
000623,20181128,1
000623,20181129,1
000623,20181130,1
000623,20181203,1
000623,20181204,1
000623,20181205,1
000623,20181206,1
000623,20181207,1
000624,20181105,1
000624,20181106,1
000624,20181107,1
000624,20181108,1
000624,20181112,1
000624,20181113,1
000624,20181114,1
000624,20181115,1
000624,20181119,1
000624,20181120,1
000624,20181121,1
000624,20181122,1
000624,20181126,1
000624,20181127,1
000624,20181128,1
000624,20181129,1
000625,20181102,1
000625,20181105,1
000625,20181106,1
000625,20181108,1
000625,20181109,1
000625,20181113,1
000625,20181114,1
000625,20181115,1
000625,20181116,1
000625,20181119,1
000625,20181120,1
000625,20181121,1
000625,20181122,1
000625,20181123,1
000625,20181126,1
000625,20181127,1
000625,20181128,1
000625,20181129,1
000625,20181130,1
000625,20181203,1
000625,20181204,1
000625,20181205,1
000625,20181206,1
000625,20181207,1
000626,20181119,1
000626,20181120,1
000626,20181121,1
000626,20181122,1
000626,20181126,1
000626,20181127,1
000626,20181128,1
000626,20181129,1
000626,20181203,1
000626,20181204,1
000626,20181205,1
000626,20181206,1
000627,20181102,1
000627,20181113,1
000627,20181114,1
000627,20181115,1
000627,20181116,1
000627,20181119,1
000627,20181120,1
000627,20181121,1
000627,20181122,1
000627,20181123,1
000627,20181126,1
000627,20181127,1
000627,20181128,1
000627,20181129,1
000627,20181130,1
000627,20181203,1
000627,20181204,1
000627,20181205,1
000627,20181206,1
000627,20181207,1
000628,20181102,1
000628,20181105,1
000628,20181106,1
000628,20181107,1
000628,20181108,1
000628,20181109,1
000628,20181112,1
000628,20181113,1
000628,20181114,1
000628,20181115,1
000628,20181116,1
000628,20181120,1
000628,20181121,1
000628,20181122,1
000628,20181123,1
000628,20181127,1
000628,20181128,1
000628,20181129,1
000628,20181130,1
000628,20181204,1
000628,20181205,1
000628,20181206,1
000628,20181207,1
000629,20181102,1
000629,20181105,1
000629,20181106,1
000629,20181107,1
000629,20181108,1
000629,20181109,1
000629,20181112,1
000629,20181113,1
000629,20181114,1
000629,20181115,1
000629,20181116,1
000629,20181119,1
000629,20181120,1
000629,20181121,1
000629,20181122,1
000629,20181123,1
000629,20181126,1
000629,20181127,1
000629,20181128,1
000629,20181129,1
000629,20181130,1
000629,20181206,1
000629,20181207,1
000630,20181106,1
000630,20181107,1
000630,20181108,1
000630,20181109,1
000630,20181111,1
000630,20181112,1
000630,20181113,1
000630,20181114,1
000630,20181115,1
000630,20181116,1
000630,20181118,1
000630,20181119,1
000630,20181120,1
000630,20181121,1
000630,20181122,1
000630,20181123,1
000630,20181125,1
000630,20181126,1
000630,20181127,1
000630,20181128,1
000630,20181129,1
000630,20181130,1
000630,20181202,1
000630,20181203,1
000630,20181204,1
000630,20181205,1
000630,20181206,1
000630,20181207,1
000631,20181102,1
000631,20181105,1
000631,20181106,1
000631,20181107,1
000631,20181108,1
000631,20181109,1
000631,20181115,1
000631,20181116,1
000631,20181119,1
000631,20181120,1
000631,20181121,1
000631,20181122,1
000631,20181123,1
000631,20181126,1
000631,20181127,1
000631,20181128,1
000631,20181129,1
000631,20181130,1
000631,20181203,1
000631,20181204,1
000631,20181205,1
000631,20181206,1
000631,20181207,1
000632,20181102,1
000632,20181105,1
000632,20181106,1
000632,20181108,1
000632,20181109,1
000632,20181115,1
000632,20181116,1
000632,20181119,1
000632,20181120,1
000632,20181121,1
000632,20181122,1
000632,20181123,1
000632,20181126,1
000632,20181127,1
000632,20181128,1
000632,20181129,1
000632,20181130,1
000632,20181203,1
000632,20181204,1
000632,20181205,1
000632,20181206,1
000632,20181207,1
000633,20181102,1
000633,20181105,1
000633,20181106,1
000633,20181107,1
000633,20181108,1
000633,20181109,1
000633,20181110,1
000633,20181111,1
000633,20181112,1
000633,20181113,1
000633,20181114,1
000633,20181115,1
000633,20181116,1
000633,20181119,1
000633,20181120,1
000633,20181121,1
000633,20181122,1
000633,20181123,1
000633,20181124,1
000633,20181125,1
000633,20181126,1
000633,20181127,1
000633,20181128,1
000633,20181129,1
000633,20181130,1
000633,20181203,1
000633,20181204,1
000633,20181205,1
000633,20181206,1
000633,20181207,1
000633,20181208,1
000634,20181106,1
000634,20181107,1
000634,20181108,1
000634,20181113,1
000634,20181114,1
000634,20181115,1
000634,20181116,1
000634,20181120,1
000634,20181121,1
000634,20181122,1
000634,20181127,1
000634,20181128,1
000634,20181129,1
000634,20181204,1
000634,20181205,1
000634,20181206,1
000635,20181105,1
000635,20181112,1
000635,20181113,1
000635,20181114,1
000635,20181115,1
000635,20181116,1
000635,20181119,1
000635,20181120,1
000635,20181121,1
000635,20181122,1
000635,20181123,1
000635,20181126,1
000635,20181127,1
000635,20181128,1
000635,20181129,1
000635,20181130,1
000635,20181203,1
000635,20181204,1
000635,20181205,1
000635,20181206,1
000635,20181207,1
000636,20181102,1
000636,20181105,1
000636,20181106,1
000636,20181107,1
000636,20181108,1
000636,20181109,1
000636,20181112,1
000636,20181113,1
000636,20181114,1
000636,20181116,1
000636,20181120,1
000636,20181121,1
000636,20181122,1
000636,20181123,1
000636,20181126,1
000636,20181127,1
000636,20181128,1
000636,20181129,1
000636,20181130,1
000636,20181203,1
000636,20181204,1
000636,20181205,1
000636,20181206,1
000636,20181207,1
000637,20181105,1
000637,20181106,1
000637,20181107,1
000637,20181108,1
000637,20181109,1
000637,20181112,1
000637,20181113,1
000637,20181114,1
000637,20181115,1
000637,20181116,1
000637,20181125,1
000637,20181126,1
000637,20181127,1
000637,20181128,1
000637,20181129,1
000637,20181130,1
000637,20181201,1
000637,20181202,1
000637,20181203,1
000637,20181204,1
000637,20181205,1
000637,20181206,1
000637,20181207,1
000638,20181102,1
000638,20181105,1
000638,20181106,1
000638,20181107,1
000638,20181108,1
000638,20181109,1
000638,20181112,1
000638,20181113,1
000638,20181114,1
000638,20181115,1
000638,20181116,1
000638,20181119,1
000638,20181120,1
000638,20181121,1
000638,20181122,1
000638,20181123,1
000638,20181126,1
000638,20181127,1
000638,20181128,1
000638,20181129,1
000638,20181207,1
000639,20181102,1
000639,20181105,1
000639,20181106,1
000639,20181107,1
000639,20181108,1
000639,20181112,1
000639,20181113,1
000639,20181114,1
000639,20181115,1
000639,20181116,1
000639,20181118,1
000639,20181123,1
000639,20181126,1
000639,20181127,1
000639,20181128,1
000639,20181129,1
000639,20181130,1
000639,20181203,1
000639,20181204,1
000639,20181205,1
000639,20181206,1
000639,20181207,1
000640,20181105,1
000640,20181106,1
000640,20181107,1
000640,20181108,1
000640,20181109,1
000640,20181112,1
000640,20181113,1
000640,20181114,1
000640,20181115,1
000640,20181116,1
000640,20181123,1
000640,20181126,1
000640,20181127,1
000640,20181128,1
000640,20181129,1
000640,20181130,1
000640,20181203,1
000640,20181204,1
000640,20181205,1
000640,20181206,1
000640,20181207,1
000641,20181102,1
000641,20181107,1
000641,20181108,1
000641,20181112,1
000641,20181113,1
000641,20181119,1
000641,20181120,1
000641,20181121,1
000641,20181122,1
000641,20181203,1
000641,20181204,1
000641,20181205,1
000641,20181206,1
000641,20181207,1
000642,20181102,1
000642,20181105,1
000642,20181106,1
000642,20181107,1
000642,20181108,1
000642,20181109,1
000642,20181112,1
000642,20181113,1
000642,20181114,1
000642,20181116,1
000642,20181120,1
000642,20181121,1
000642,20181122,1
000642,20181123,1
000642,20181126,1
000642,20181127,1
000642,20181128,1
000642,20181129,1
000642,20181130,1
000642,20181203,1
000642,20181205,1
000642,20181206,1
000642,20181207,1
000643,20181102,1
000643,20181105,1
000643,20181106,1
000643,20181107,1
000643,20181108,1
000643,20181109,1
000643,20181112,1
000643,20181113,1
000643,20181114,1
000643,20181115,1
000643,20181116,1
000643,20181120,1
000643,20181121,1
000643,20181122,1
000643,20181123,1
000643,20181126,1
000643,20181207,1
000644,20181105,1
000644,20181106,1
000644,20181107,1
000644,20181108,1
000644,20181109,1
000644,20181110,1
000644,20181111,1
000644,20181112,1
000644,20181113,1
000644,20181114,1
000644,20181115,1
000644,20181116,1
000644,20181119,1
000644,20181120,1
000644,20181121,1
000644,20181122,1
000644,20181123,1
000644,20181126,1
000644,20181127,1
000644,20181128,1
000644,20181129,1
000644,20181130,1
000644,20181202,1
000644,20181203,1
000644,20181204,1
000644,20181205,1
000644,20181206,1
000644,20181207,1
000645,20181105,1
000645,20181106,1
000645,20181107,1
000645,20181108,1
000645,20181109,1
000645,20181110,1
000645,20181111,1
000645,20181112,1
000645,20181113,1
000645,20181114,1
000645,20181115,1
000645,20181116,1
000645,20181118,1
000645,20181119,1
000645,20181120,1
000645,20181121,1
000645,20181122,1
000645,20181123,1
000645,20181126,1
000645,20181127,1
000645,20181128,1
000645,20181129,1
000645,20181130,1
000645,20181201,1
000645,20181202,1
000645,20181203,1
000645,20181204,1
000645,20181205,1
000645,20181206,1
000645,20181207,1
000646,20181105,1
000646,20181106,1
000646,20181107,1
000646,20181108,1
000646,20181109,1
000646,20181110,1
000646,20181111,1
000646,20181112,1
000646,20181113,1
000646,20181114,1
000646,20181115,1
000646,20181116,1
000646,20181117,1
000646,20181119,1
000646,20181120,1
000646,20181121,1
000646,20181122,1
000646,20181123,1
000646,20181126,1
000646,20181127,1
000646,20181128,1
000646,20181129,1
000646,20181130,1
000646,20181201,1
000646,20181202,1
000646,20181203,1
000646,20181204,1
000646,20181205,1
000646,20181206,1
000646,20181207,1
000647,20181105,1
000647,20181106,1
000647,20181107,1
000647,20181108,1
000647,20181109,1
000647,20181110,1
000647,20181111,1
000647,20181112,1
000647,20181113,1
000647,20181114,1
000647,20181115,1
000647,20181116,1
000647,20181119,1
000647,20181120,1
000647,20181121,1
000647,20181122,1
000647,20181123,1
000647,20181126,1
000647,20181127,1
000647,20181128,1
000647,20181129,1
000647,20181130,1
000647,20181201,1
000647,20181202,1
000647,20181203,1
000647,20181204,1
000647,20181205,1
000647,20181206,1
000647,20181207,1
000648,20181106,1
000648,20181107,1
000648,20181108,1
000648,20181109,1
000648,20181110,1
000648,20181111,1
000648,20181112,1
000648,20181113,1
000648,20181114,1
000648,20181115,1
000648,20181116,1
000648,20181117,1
000648,20181118,1
000648,20181119,1
000648,20181120,1
000648,20181121,1
000648,20181122,1
000648,20181123,1
000648,20181126,1
000648,20181127,1
000648,20181128,1
000648,20181129,1
000648,20181130,1
000648,20181202,1
000648,20181203,1
000648,20181204,1
000648,20181205,1
000648,20181206,1
000648,20181207,1
000649,20181105,1
000649,20181106,1
000649,20181107,1
000649,20181108,1
000649,20181109,1
000649,20181110,1
000649,20181111,1
000649,20181112,1
000649,20181113,1
000649,20181114,1
000649,20181115,1
000649,20181116,1
000649,20181117,1
000649,20181118,1
000649,20181119,1
000649,20181120,1
000649,20181121,1
000649,20181122,1
000649,20181123,1
000649,20181126,1
000649,20181127,1
000649,20181128,1
000649,20181129,1
000649,20181130,1
000649,20181202,1
000649,20181203,1
000649,20181204,1
000649,20181205,1
000649,20181206,1
000649,20181207,1
000650,20181105,1
000650,20181106,1
000650,20181107,1
000650,20181108,1
000650,20181109,1
000650,20181112,1
000650,20181113,1
000650,20181114,1
000650,20181115,1
000650,20181116,1
000650,20181126,1
000650,20181127,1
000650,20181128,1
000650,20181129,1
000650,20181130,1
000650,20181203,1
000650,20181204,1
000650,20181205,1
000650,20181206,1
000650,20181207,1
000651,20181105,1
000651,20181106,1
000651,20181107,1
000651,20181108,1
000651,20181109,1
000651,20181112,1
000651,20181113,1
000651,20181114,1
000651,20181116,1
000651,20181119,1
000651,20181120,1
000651,20181121,1
000651,20181122,1
000651,20181123,1
000651,20181126,1
000651,20181127,1
000651,20181128,1
000651,20181129,1
000651,20181130,1
000651,20181203,1
000651,20181204,1
000651,20181205,1
000651,20181206,1
000651,20181207,1
000652,20181102,1
000652,20181105,1
000652,20181106,1
000652,20181107,1
000652,20181108,1
000652,20181109,1
000652,20181112,1
000652,20181113,1
000652,20181114,1
000652,20181115,1
000652,20181116,1
000652,20181118,1
000652,20181119,1
000652,20181120,1
000652,20181121,1
000652,20181122,1
000652,20181123,1
000652,20181126,1
000652,20181127,1
000652,20181128,1
000652,20181129,1
000652,20181130,1
000652,20181203,1
000652,20181204,1
000652,20181205,1
000652,20181206,1
000652,20181207,1
000653,20181105,1
000653,20181106,1
000653,20181107,1
000653,20181108,1
000653,20181109,1
000653,20181115,1
000653,20181116,1
000653,20181119,1
000653,20181120,1
000653,20181121,1
